11	92	מתקשה	אנטוניה באום	הילד	1	הוּא מִתְקַשֶּׁה לִישׁוֹן, וְלֹא מְשַׁנֶּה כַּמָּה הוּא אוֹכֶל, הוּא לֹא מַעֲלֶה בְּמִשְׁקָל.	הִיא מִתְקַשָּׁה לִישׁוֹן, וְלֹא מְשַׁנֶּה כַּמָּה הִיא אוֹכֶלֶת, הִיא לֹא מַעֲלָה בְּמִשְׁקָל.	1	1	1
12	110	מתענה	אשכול נבו	זבובים	11	יוֹפִי, אָמַרְתִּי לְעַצְמִי, עַכְשָׁיו כָּל עַם יִשְׂרָאֵל יִרְאֶה אֶת הַיֶּלֶד הַזֶּה, מִתְעַנֶּה עַל כִּיסֵּא הַגַּלְגַּלִּים, וּבֶטַח מִישֶׁהוּ יַגִּיד מִילָּה לַהוֹרִים שֶׁלּוֹ.	יוֹפִי, אָמַרְתִּי לְעַצְמִי, עַכְשָׁיו כָּל עַם יִשְׂרָאֵל יִרְאֶה אֶת הַיַּלְדָּה הַזֹּאת, מִתְעַנֶּה עַל כִּיסֵּא הַגַּלְגַּלִּים, וּבֶטַח מִישֶׁהוּ יַגִּיד מִילָּה לַהוֹרִים שֶׁלָּהּ.	1	1	0
13	118	מתקשה	בנימין תמוז	התופרת	6	אִילּוּ הָיָה אֵיזֶה יֶלֶד יְפֵהפֶה, לְמָשָׁל, מִתְקַשֶּׁה קְצָת בְּמַשֶּׁהוּ – אָז מָה?	אִילּוּ הָיְתָה אֵיזוֹ יַלְדָּה יְפֵהפִיָה, לְמָשָׁל, מִתְקַשֶּׁה קְצָת בְּמַשֶּׁהוּ – אָז מָה?	1	1	0
14	133	מזדהה	ג'ובראן חליל ג'ובראן	מאדאם רוֹז הַאנִי	10	אֵינִי יָכוֹל לִשְׁפּוֹט אוֹתָם, כִּי הָיִיתִי אֶחָד מֵהֶם, אֲבָל אֲנִי מִזְדַּהֶה אִיתָּם בְּכָל לִבִּי.	אֵינִי יְכוֹלָה לִשְׁפּוֹט אוֹתָם, כִּי הָיִיתִי אַחַת מֵהֶם, אֲבָל אֲנִי מִזְדַּהֶה אִיתָּם בְּכָל לִבִּי.	1	1	1
15	138	מתחזה	ג'ונתן סוויפט	הצעה צנועה	3	ג'וֹרְג' פֶּסְלַמֶנְצַר הָיָה מִתְחַזֶּה שֶׁטָּעַן כִּי מוֹצְאוֹ בַּמִּזְרָח הָרָחוֹק.	ג'וֹרְגִ'יָה פֶּסְלָמֶנְצַר הָיְתָה מִתְחַזָּה שֶׁטָּעֲנָה כִּי מוֹצָאָה בַּמִּזְרָח הָרָחוֹק.	1	1	1
16	145	מתקשה	ג'ניפר איגן	עיר הברקת	8	רוּרִי עֵקֶב אַחֲרָיו בְּהַעֲרָצָה מֵעַל לְכוֹס הַבּוֹרְבּוֹן שֶׁלּוֹ, מִתְקַשֶּׁה לְהַאֲמִין שֶׁהוּא יוֹשֵׁב עִם וְזוֹבִי אַחֲרֵי פְּעָמִים רַבּוֹת כָּל כָּךְ שֶׁרָאָה אוֹתוֹ מִסְתַּלֵּק לְדַרְכּוֹ בַּמּוֹנִיוֹת, וְהִרְגִּישׁ אָז שֶׁהַדָּבָר הֲכִי חָשׁוּב בָּעוֹלָם הוּא לְהֵיעָלֵם אִיתּוֹ.	רוּרִי עֲקֵבָה אַחֲרֶיהָ בְּהַעֲרָצָה מֵעַל לְכוֹס הַבּוֹרְבּוֹן שֶׁלָּהּ, מִתְקַשָּׁה לְהַאֲמִין שֶׁהִיא יוֹשֶׁבֶת עִם וְזוֹבִי אַחֲרֵי פְּעָמִים רַבּוֹת כָּל כָּךְ שֶׁרָאֲתָה אוֹתָהּ מִסְתַּלֶּקֶת לְדַרְכָּהּ בַּמּוֹנִיוֹת, וְהִרְגִּישָׁה אָז שֶׁהַדָּבָר הֲכִי חָשׁוּב בָּעוֹלָם הוּא לְהֵיעָלֵם אִיתָּהּ.	1	1	1
17	145	מתקשה	ג'ניפר איגן	עיר הברקת	7	גּ'וֹן אָמַר לוֹ אֶת שֵׁם הַסּוֹכְנוּת שֶׁלּוֹ, מִתְקַשֶּׁה לְהָכִיל אֶת שִׂמְחָתוֹ.	סְטֵיְיסִי אָמְרָה לוֹ אֶת שֵׁם הַסּוֹכְנוּת שֶׁלָּהּ, מִתְקַשֶּׁה לְהָכִיל אֶת שִׂמְחָתָהּ.	2	1	0
18	159	מתגלה	גלית דהן קרליבך	המטוס	11	אֵצֶל עַיִן רָעָה הוּא עוֹבֵר, דְּמוּם, אֶת מְשׂוּכַת שְׂדֵרַת הַפִּיגָם, וְכִמְעַט מִתְגַּלֶּה בְּצְוַוחַת הָאַוְוזִים שֶׁל בָּרוּךְ הַמְּעוּקָּל.	אֵצֶל עַיִן רָעָה הִיא עוֹבֶרֶת, דְּמוּמָה, אֶת מְשׂוּכַת שְׂדֵרַת הַפִּיגָם, וְכִמְעַט מִתְגַּלֶּה בְּצְוַוחַת הָאַוְוזִים שֶׁל בָּרוּךְ הַמְּעוּקָּל.	1	1	0
19	159	משתהה	גלית דהן קרליבך	המטוס	1	הוּא מִשְׁתַּהֶה מְעַט, מְנַסֶּה לִקְרוֹעַ אֶת מַעָטָה הָאַפְלוּלִית וּלְפַעְנֵחַ אֶת הַהִתְרַחֲשׁוּת, וְנֶחְרָד מֵרַעַשׁ שֶׁהוֹלֵךְ וּמִתְגַּלְגֵּל לְעֶבְרוֹ.	הִיא מִשְׁתַּהֶה מְעַט, מְנַסֶּה לִקְרוֹעַ אֶת מַעָטָה הָאַפְלוּלִית וּלְפַעְנֵחַ אֶת הַהִתְרַחֲשׁוּת, וְנֶחְרֶדֶת מֵרְעָשׁ שֶׁהוֹלֵךְ וּמִתְגַּלְגֵּל לְעֶבְרָהּ.	1	1	0
20	162	מתחזה	ג׳וליה פרמנטו	שלושה גברים באמריקה	6	הָיִיתִי בָּא לְבַקֵּר אוֹתָהּ מִידֵי עֶרֶב, מִתְחַזֶּה לַלָּקוֹחַ עִם עֲגָלָה בִּזְמַן שֶׁהִיא סִידְּרָה בַּקְבּוּקֵי יַיִן עַל הַמַּדָּפִים, אוֹ מַעֲדְנֵּי חָלָב בַּמְּקָרֵר.	הָיִיתִי בָּאָה לְבַקֵּר אוֹתוֹ מִדֵּי עֶרֶב, מִתְחַזֶּה לַלָּקוֹחָה עִם עֲגָלָה בִּזְמַן שֶׁהוּא סִידֵּר בַּקְבּוּקֵי יַיִן עַל הַמַּדָּפִים, אוֹ מַעֲדְנֵּי חָלָב בַּמְּקָרֵר.	2	1	0
21	167	מתלווה	דורית רביניאן	ירידת מים	5	בַּקַּיִץ, בַּחוֹפֶשׁ הַגָּדוֹל, אֵיתָן הָיָה מִתְלַוֶוה אֵלָיו מִפַּעַם לְפַעַם.	בַּקַּיִץ, בַּחוֹפֶשׁ הַגָּדוֹל, נוּרִית הָיְתָה מִתְלַוֶוה אֵלָיו מִפַּעַם לְפַעַם.	1	0	0
22	170	מזדהה	דיאן גודמן	אברקדברה	3	אֲנִי שׁוֹמֵעַ אוֹתוֹ מִזְדַּהֶה, שׁוֹאֵל מָה קָרָה.	אֲנִי שׁוֹמַעַת אוֹתָהּ מִזְדַּהָה, שׁוֹאֶלֶת מָה קָרָה.	2	1	1
23	180	משתהה	הוראסיו קירוגה	כרית הנוצות	9	מִפַּעַם לְפַעַם נִכְנַס לַחֲדַר-הַשֵּׁינָה וְהִמְשִׁיךְ בְּשִׁיטוּטוֹ הָאִילֵּם לְאוֹרֶךְ הַמִּיטָּה, מִשְׁתַּהֶה רֶגַע בְּכָל אֶחָד מִקְּצוֹתֶיהָ לְהַבִּיט בְּאִשְׁתּוֹ.	מִפַּעַם לְפַעַם נִכְנְסָה לַחֲדַר-הַשֵּׁינָה וְהִמְשִׁיכָה בַּשִּׁיטוּטָה הָאִילֵּם לְאוֹרֶךְ הַמִּיטָּה, מִשְׁתַּהֶה רֶגַע בְּכָל אֶחָד מִקְּצוֹתֶיהָ לְהַבִּיט בְּבַעֲלָהּ.	1	1	0
24	198	מתפתה	הילרי מנטל	ההתנקשות במרגרט תאצ'ר	9	אִישׁ אֶחָד אָמַר, "יֵשׁ לִי דּוֹקְטוֹרָט, וּלְעִתִּים קְרוֹבוֹת אֲנִי מִתְפַתֶּה לַחֲנוּת שָׁם."	אִישָּׁה אַחַת אָמְרָה, "יֵשׁ לִי דּוֹקְטוֹרָט, וּלְעִתִּים קְרוֹבוֹת אֲנִי מִתְפַתֶּה לַחֲנוּת שָׁם."	2	0	0
25	199	מתחרה	הנרי ג'יימס	הדבר האמיתי	8	מוּזָר הָיָה לָהּ לִרְאוֹת בְּמִּין אוֹרַח פּוֹרֵחַ כָּזֶה מִתְחָרָה לַמַּיְיג'וֹר הַנֶּהֱדָר שֶׁלָּהּ.	מוּזָר הָיָה לָהּ לִרְאוֹת בְּמִּין אוֹרְחַת פּוֹרַחַת כְּזוֹ מִתְחָרָה לַמַּיְיג'וֹר הַנֶּהֱדָר שֶׁלָּהּ.	1	0	1
26	206	מתאווה	וירג'יניה וולף	הסימן על הקיר	1	אֲנִי מִתְאַוֶּוה לְמַלֶנְכּוּלְיָה וְסָבוּר שֶׁבְּסוֹף טִיּוּל טִבְעִי לַחֲשׁוֹב עַל הַעֲצָמוֹת הַשְּׁרוּעוֹת מִתַּחַת לָעֵשֶׂב...	אֲנִי מִתְאַוֶּוה לְמַלֶנְכּוּלְיָה וּסְבוּרָה שֶׁבְּסוֹף טִיּוּל טִבְעִי לַחֲשׁוֹב עַל הַעֲצָמוֹת הַשְּׁרוּעוֹת מִתַּחַת לָעֵשֶׂב...	2	1	0
27	209	מתחזה	וסיני אלאערג'	התרמית –חלומות של האיש שלא איבד את צלו	7	יַאֲשִׁימוּ אוֹתְךָ שֶׁאַתָּה קוֹמוּנִיסְט, כּוֹפֵר, אֶתְיָאִיסְט, לְאוּמָּן, מִתְחַזֶּה לַמַּאֲמִין, בּוֹגֵד... לֹא חָשׁוּב.	יַאֲשִׁימוּ אוֹתְךָ שֶׁאֶת קוֹמוּנִיסְטִית, כּוֹפֶרֶת, אֶתֵיָאִיסְטִית, לְאוּמָּנִית, מִתְחַזֶּה לַמַּאֲמִינָה, בּוֹגֶדֶת... לֹא חָשׁוּב.	1	1	0
28	221	מתנקה	ז'ורדי נוֹפּקה	טבעת אירוסין	3	אַתָּה בָּטוּחַ שֶׁאַתָּה מִתְנַקֶּה כְּמוֹ שֶׁצָּרִיךְ לִפְנֵי שֶׁאַתָּה חוֹזֵר הַבַּיְתָה?	אֶת בְּטוּחָה שֶׁאֶת מִתְנַקֶּה כְּמוֹ שֶׁצָּרִיךְ לִפְנֵי שֶׁאֶתְּ חוֹזֶרֶת הַבַּיְתָה?	1	1	0
29	232	מתחזה	חואן פבלו רוֺנקוֺנֵה	מותו של הקנגרו	2	כָּכָה אַתָּה מִתְחַזֶּה לְחוֹלָה כְּדֵי לֹא לָלֶכֶת לְבֵית הַסֵּפֶר...	כָּכָה אַתְ מִתְחַזֶּה לַחוֹלָה כְּדֵי לֹא לָלֶכֶת לְבֵית הַסֵּפֶר...	1	1	0
30	234	מתרצה	חואן קרלוס אונטי	ברוך הבא, בוב	2	לְבַסּוֹף הוּא מִתְרַצֶּה וּמְעַוֶּוה אֶת פָּנָיו בְּחִיּוּךְ.	לְבַסּוֹף הִיא מִתְרַצֶּה וּמְעַוֶּוה אֶת פָּנֶיהָ בְּחִיּוּךְ.	1	1	0
31	242	משתהה	חיה משב	סוד הדברים	8	כָּל-כָּךְ מְעַט מִילִּים נָהֲגוּ עַל שְׂפָתָיו שֶׁלִּפְעָמִים הָיָה מִשְׁתַּהֶה זְמַן רַב עַד שֶׁיָּכֹל לַעֲנוֹת עַל שְׁאֵלָה פְּשׁוּטָה כְּמוֹ: "בֶּן כַּמָּה אַתָּה?"	כָּל-כָּךְ מְעַט מִילִּים נָהֲגוּ עַל שְׂפָתֶיהָ שֶׁלִּפְעָמִים הָיְיתָה מִשְׁתַּהֶה זְמַן רַב עַד שֶׁיָּכְלָה לַעֲנוֹת עַל שְׁאֵלָה פְּשׁוּטָה כְּמוֹ: "בַּת כַּמָּה אַתְּ?"	2	1	0
32	242	משתטה	חיה משב	סוד הדברים	5	אֲבָל עִם יְלָדָיו הַקְּטַנִּים הָיָה מִשְׁתַּטֶּה, בַּצְּלִילִים, מַמְצִיא מִילִּים וְרוֹקֵד עִימָּם בְּשָּׂפָה שֶׁל הַבָּרוֹת.	אֲבָל עִם יְלָדֶיהָ הַקְּטַנִּים הָיְיתָה מִשְׁתַּטָּה, בַּצְּלִילִים, מַמְצִיאָה מִילִּים וְרוֹקֶדֶת עִימָּם בְּשָּׂפָה שֶׁל הַבָּרוֹת.	2	1	1
33	263	משתווה	יואב כץ	שדיים	2	לְהוֹכִיחַ שֶׁהוּא מִשְׁתַּוֶּוה אֵלַי בְּמָה שֶׁהוּא יוֹדֵעַ, אִם לֹא לְמַעְלָה מִזֶּה.	לְהוֹכִיחַ שֶׁהִיא מִשְׁתַּוֶּוה אֵלַי בְּמָה שֶׁהִיא יוֹדַעַת, אִם לֹא לְמַעְלָה מִזֶּה.	2	1	0
34	266	מתקשה	יובל פלוטקין	רוורס	4	אֲנִי גָּר בְּאֵזוֹר הַכְּפָר, וּמִתְקַשֶּׁה לִמְצוֹא אֶת עַצְמִי בְּעָרִים הַגְּדוֹלוֹת.	אֲנִי גָּרָה בְּאֵזוֹר הַכְּפָר, וּמִתְקַשֶּׁה לִמְצוֹא אֶת עַצְמִי בְּעָרִים הַגְּדוֹלוֹת.	2	1	0
35	267	מתפתה	יובל פלוטקין	שפת גופה שלא בפניו	1	הוּא מִתְפַּתֶּה לְהַגִּיד "תִּשְׁאַל אוֹתָן".	הִיא מִתְּפַּתֶּה לְהַגִּיד "תִּשְׁאַל אוֹתָם".	2	1	0
36	267	מתמחה	יובל פלוטקין	שפת גופה שלא בפניו	2	בְּשָׁלָב כָּלְשֶׁהוּ הַמִּתְמַחָה הַתּוֹרָן הִגִּיעַ וְשָׁאַל הַאִם אֲנִי צָרִיךְ אֵיזוֹ עֶזְרָה.	בְּשָׁלָב כָּלְשֶׁהוּ הַמִּתְמַחָה הַתּוֹרָנִית הִגִּיעָה וְשְׁאֵלָה הָאִם אֲנִי צָרִיךְ אֵיזוֹ עֶזְרָה.	2	0	1
37	270	מתפנה	יונתן פיין	שפת תהום	2	בְּקִיצּוּר, כְּשֶׁאַתָּה מִתַפְּנֶה תַּגִּיעַ.	בְּקִיצּוּר, כְּשֶׁאַתְּ מִתְפְּנֶהּ תַּגִּיעִי.	1	0	0
38	301	משתהה	יצחק אוורבוך-אורפז	טליתא קומי	6	הִנֵּה הוּא עוֹבֵר עַל פֶּתַח הַדִּירָה, מִשְׁתַּהֶה רֶגַע, וְחוֹזֵר, וְעֵינָיו הַגְּדוֹלוֹת לוֹטְפוֹת אֶת דֶּלֶת הַבַּרְזֶל.	הִנֵּה הִיא עוֹבֶרֶת עַל פֶּתַח הַדִּירָה, מִשְׁתַּהֶה רֶגַע, וְחוֹזֶרֶת, וְעֵינֶיהָ הַגְּדוֹלוֹת לוֹטְפוֹת אֶת דֶּלֶת הַבַּרְזֶל.	2	1	0
39	369	מתקשה	מיכאל לנץ	מות האם	1	הוּא מִתְקַשֶּׁה לִבְלוֹעַ וְצָרִיךְ לִשְׁתוֹת רוֹק מְלָאכוּתִי.	הִיא מִתְקַשָּׁה לִבְלוֹעַ וּצְרִיכָה לִשְׁתּוֹת רוֹק מְלָאכוּתִי.	2	1	1
40	383	מתחזה	מרטין קלוגר	הגנבים היפים	4	אַתָּה חוֹשֵׁב שֶׁהוּא רַק מִתְחַזֶּה לְעִיוֵּור?	אֶת חוֹשֶׁבֶת שֶׁהִיא רַק מִתְחַזֶּה לְעִיוֶּורֶת?	1	1	0
41	387	מתכסה	מרים סיון	דירות א'	4	אֲנִי נִכְנַס לַחֲדַר הַשֵּׁינָה וּמִתְכַּסֶּה בִּשְׂמִיכָה.	אֲנִי נִכְנֶסֶת לַחֲדַר הַשֵּׁינָה וּמִתְכַּסֶּה בִּשְׂמִיכָה.	2	1	0
42	390	מתפתה	מרסל אֵמֶה	חוצה הקירות	8	וְאֶפְשָׁר שֶׁהָיָה מַאֲרִיךְ יָמִים בְּחֵיק אוֹרְחוֹתָיו הַשְּׁלְוּוֹת וְלֹא מִתְפַּתֶּה לְהַעֲמִיד אֶת כִּישְׁרוֹנוֹ בַּמִּבְחָן, אִילּוּלָא הִתְרַחֵשׁ מְאוֹרָע יוֹצֵא מִגֶּדֶר הָרָגִיל שֶׁטָּרַף אֶת מַסְלוּל חַיָּיו.	וְאֶפְשָׁר שֶׁהָיְיתָה מַאֲרִיכָה יָמִים בְּחֵיק אוֹרְחוֹתָיו הַשְּׁלְוּוֹת וְלֹא מִתְפַּתֶּה לְהַעֲמִיד אֶת כִּישְׁרוֹנָהּ בַּמִּבְחָן, אִילּוּלָא הִתְרַחֵשׁ מְאוֹרָע יוֹצֵא מִגֶּדֶר הָרָגִיל שֶׁטָּרַף אֶת מַסְלוּל חַיֶּיהָ.	1	1	0
43	398	משתחווה	מתן חרמוני	טוביה פוגש את דטנר	1	הוּא מִשְׁתַּחֲוֶוה, וְהָעֵינַיִים שֶׁלּוֹ עֲדַיִין עָלַיי וַאֲנִי הָעֵינַיִים שֶׁלִּי עֲדַיִין עָלָיו.	הִיא מִשְׁתַּחֲוֶוה, וְהָעֵינַיִים שֶׁלָּהּ עֲדַיִין עָלַיי וַאֲנִי הָעֵינַיִים שֶׁלִּי עֲדַיִין עָלֶיהָ.	1	1	0
44	410	מתכסה	ניסן שור	הישראלי הנצחי	1	אֲנִי מִתְכַּסֶּה בִּשְׂמִיכָה הַדַּקָּה שֶׁאַחַת הַדַּיָּילוֹת סִיפְּקָה לִי וּמִסְתּוֹבֵב בַּכִּיסֵּא הַמְּצוּמָּק.	אֲנִי מִתְכַּסֶּה בִּשְׂמִיכָה הַדַּקָּה שֶׁאֶחָד הַדַּיָּילִים סִיפֵּק לִי וּמִסְתּוֹבֶבֶת בַּכִּיסֵּא הַמְּצוּמָּק.	1	1	1
45	410	משתהה	ניסן שור	הישראלי הנצחי	0	מִשְׁתַּהֶה, וְאָז צוֹחֵק בְּקוֹל גָּדוֹל וְטוֹפֵח בְּיָדוֹ הַגְּדוֹלָה עַל הַלְּחִי שֶׁלִּי.	מִשְׁתַּהֶה, וְאָז צוֹחֶקֶת בְּקוֹל גָּדוֹל וְטוֹפַחַת בְּיָדָהּ הַגְּדוֹלָה עַל הַלְּחִי שֶׁלִּי.	1	1	0
46	410	מתגאה	ניסן שור	הישראלי הנצחי	2	הַדּוֹד בּוֹרִיס מִתְגָּאֶה בְּנֶכְדָּתוֹ וְנוֹתֵן לָהּ חִיבּוּק, שֶׁמִּמֶּנּוּ הִיא מְנַסָּה לְהִשְׁתַּחְרֵר שֶׁלֹּא בְּהַצְלָחָה.	הַדוֹדָה אֵלֶּה מִתְגָּאֶה בְּנֶכְדָּתָהּ וְנוֹתֶנֶת לָהּ חִיבּוּק, שֶׁמִּמֶּנּוּ הִיא מְנַסָּה לְהִשְׁתַּחְרֵר שֶׁלֹּא בְּהַצְלָחָה.	1	1	1
47	414	מתענה	ניר יהודאי	דחפים	1	וְהוּא מִתְעַנֶּה עַל הַמִּיטָּה, מִתְהַפֵּךְ וְגוּנֵח, כָּל גּוּפוֹ מִתְעַוֶּות.	וְהִיא מִתְעַנֶּה עַל הַמִּיטָּה, מִתְהַפֶּכֶת וְגוֹנַחַת, כָּל גּוּפָהּ מִתְעַוֶּות.	2	1	0
48	416	מתפתה	נעה ידלין	איבה שלום	7	עַל אַף שֶׁהוּא רַק בְּתִשְׁעִים וְשֶׁבַע הוּא מִתְפַּתֶּה לְהָצִיץ מָה קוֹרֶה שָׁם.	עַל אַף שֶׁהִיא רַק בְּתִשְׁעִים וְשֶׁבַע הִיא מִתְּפַתֶּה לְהָצִיץ מָה קוֹרֶה שָׁם.	2	1	0
49	418	מתקשה	נתניאל ריץ'	ממלכת צפון מזרח	6	הָרוֹפֵא אָמַר, "עִם כָּל הַכָּבוֹד, אֲנִי מִתְקַשָּׁה לְהַאֲמִין".	הָרוֹפְאָה אָמְרָה, "עִם כָּל הַכָּבוֹד, אֲנִי מִתְקַשָּׁה לְהַאֲמִין".	1	0	1
50	450	מתקשה	עידו גפן	איך זוכרים מדבר	9	כָּל פַּעַם הוּא שׁוֹכֵחַ אֵיפֹה שָׁם אֶת הַמַּפְתְּחוֹת אוֹ מִתְקַשָּׁה לְהִיזָּכֵר בְּשֵׁם שֶׁל מִישֶׁהוּ שֶׁלָּמַד אִיתּוֹ בַּתִּיכוֹן.	כָּל פַּעַם הִיא שׁוֹכַחַת אֵיפֹה שָׂמָה אֶת הַמַּפְתְּחוֹת אוֹ מִתְקַשָּׁה לְהִיזָּכֵר בְּשֵׁם שֶׁל מִישֶׁהוּ שֶׁלָּמַד אִיתָּהּ בַּתִּיכוֹן.	2	0	1
51	450	משתהה	עידו גפן	איך זוכרים מדבר	1	הוּא מִשְׁתַּהֶה, וְאָז מִתְמַתֵּחַ, מְבַקֵּשׁ לַחֲזוֹר לְעַצְמוֹ.	הִיא מִשְׁתַּהֶה, וְאָז מִתְמַתַּחַת, מְבַקֶּשֶׁת לַחֲזוֹר לְעַצְמָהּ.	2	1	0
52	450	מתוודה	עידו גפן	איך זוכרים מדבר	4	אֲנִי לֹא יוֹדֵעַ הוּא מִתְוַודֶּה, מַשְׁפִּיל מַבָּט.	אֲנִי לֹא יוֹדַעַת הִיא מִתְוַודֶּה, מַשְׁפִּילָה מַבָּט.	2	1	0
