15	8	רוצה	אדוארדו ברטי	יומנה של קוראת עיתונים	4	אֲנִי מַנִּיחַ שֶׁהוּא הָיָה רוֹצֶה שֶׁהַיּוֹמָן יִיגָּמֵר בַּתְּמוּנָה הַזֹּאת שֶׁגְּזַרְתִּי מֵהָעִיתּוֹן וַאֲנִי עוֹמֵד לְהַדְבִּיק פֹּה.	אֲנִי מַנִּיחָה שֶׁהִיא הָיְתָה רוֹצָה שֶׁהַיּוֹמָן יִיגָּמֵר בַּתְּמוּנָה הַזֹּאת שֶׁגְּזַרְתִּי מֵהָעִיתּוֹן וַאֲנִי עוֹמֶדֶת לְהַדְבִּיק פֹּה.	2	1	1
16	9	רוצה	אדוארדו חלפון	המתאגרף הפולני	12	אַחַר כָּךְ חָשַׁבְתִּי שֶׁאַחֲרֵי שֶׁשָּׁתָה מֵעֵבֶר לְמִידָּה, בְּמַצָּבוֹ הַגּוּפָנִי הַנּוֹכְחִי, מָה שֶׁהוּא רוֹצֶה לְסַפֵּר לִי עָלוּל לְטַלְטֵל אוֹתוֹ, אוּלַי יוֹתֵר מִדַּי.	אַחַר כָּךְ חָשַׁבְתִּי שֶׁאַחֲרֵי שֶׁשָּׁתְתָה מֵעֵבֶר לְמִידָּה, בְּמַצָּבָהּ הַגּוּפָנִי הַנּוֹכְחִי, מָה שֶׁהִיא רוֹצָה לְסַפֵּר לִי עָלוּל לְטַלְטֵל אוֹתָהּ, אוּלַי יוֹתֵר מִדַּי.	1	1	1
17	9	רוצה	אדוארדו חלפון	המתאגרף הפולני	7	לָקַחְתִּי אֶת הַבַּקְבּוּק וְשָׁאַלְתִּי אוֹתוֹ אִם הוּא רוֹצֶה שֶׁאִמְזוֹג לוֹ עוֹד קְצָת, אֲבָל הוּא לֹא עָנָה לִי וְאוּלַי לֹא שָׁמַע.	לָקַחְתִּי אֶת הַבַּקְבּוּק וְשָׁאַלְתִּי אוֹתָהּ אִם הִיא רוֹצָה שֶׁאִמְזוֹג לָהּ עוֹד קְצָת, אֲבָל הִיא לֹא עָנְתָה לִי וְאוּלַי לֹא שָׁמְעָה.	1	1	1
18	10	רוצה	אדית נסביט	משחררי הממלכה	2	הוּ, אֲנִי רוֹצָה הַבַּיְתָה, אָמַר אֶפִּי.	הוּ, אֲנִי רוֹצָה הַבַּיְתָה, אָמְרָה אֶפִי.	2	0	1
19	10	תוהה	אדית נסביט	משחררי הממלכה	4	הָאֲרִי, אָמַר אֶפִּי, "אֲנִי תּוֹהֶה מָתַי הוּא יֹאכַל אוֹתָנוּ!"	הָאֲרִי, אָמְרָה אֶפִּי, "אֲנִי תּוֹהֶה מָתַי הוּא יֹאכַל אוֹתָנוּ!"	2	1	0
20	10	בוכה	אדית נסביט	משחררי הממלכה	4	וְהֵם רָאוּ אֶת אֲבִיהֶם בּוֹכָה בַּבַּיִת עַל יְלָדָיו שֶׁנֶּעֶלְמוּ בְּאוֹר הַיּוֹם הָאִיּוּם וּמֵטִיל הָאֵימָה.	וְהֵם רָאוּ אֶת אִמָּם בּוֹכָה בַּבַּיִת עַל יְלָדֶיהָ שֶׁנֶּעֶלְמוּ בְּאוֹר הַיּוֹם הָאִיּוּם וּמֵטִיל הָאֵימָה.	2	0	1
21	11	רוצה	אדית נסביט	ספר היצורים	12	וְאָז לְיוּנָל חָבֵשׁ אֶת כִּתְרוֹ וְיָשַׁב עַל כֵּס הַמְּלוּכָה שֶׁלּוֹ וְאָמַר שֶׁהוּא רוֹצֶה לְחוֹקֵק כַּמָּה חוּקִּים.	וְאָז לִיאַת חִבְשָׁה אֶת כַּתָרָה וְיָשְׁבָה עַל כֵּס הַמְּלוּכָה שֶׁלָּהּ וְאָמְרָה שֶׁהִיא רוֹצָה לְחוֹקֵק כַּמָּה חוּקִּים.	1	1	1
22	11	טועה	אדית נסביט	ספר היצורים	4	הוּא הָפַךְ לְמִי שֶׁאֵינוֹ טוֹעֶה לְעוֹלָם – זֹאת אוֹמֶרֶת, כָּל מָה שֶׁאָמַר הָיָה נָכוֹן, וְהוּא לֹא הָיָה מְסוּגָּל לִטָעוּת.	הִיא הָפְכָה לְמִי שֶׁאֵינָהּ טוֹעָה לְעוֹלָם – זֹאת אוֹמֶרֶת, כָּל מָה שֶׁאָמְרָה הָיָה נָכוֹן, וְהִיא לֹא הָיְיתָה מְסוּגֶּלֶת לִטָעוּת.	1	1	1
23	11	שותה	אדית נסביט	ספר היצורים	1	הוּא שׁוֹתֶה אֶת הַדָּם שֶׁלָּהֶם.	הִיא שׁוֹתֶה אֶת הַדָּם שֶׁלָּהֶם.	1	1	0
24	11	עולה	אדית נסביט	ספר היצורים	4	שֶׁאִם לֹא כֵּן, הָיָה עוֹלֶה בְּאֵשׁ בִּגְלַל חַמָּה שֶׁל הַשֶּׁמֶשׁ.	שֶׁאִם לֹא כֵּן, הָיְיתָה עוֹלֶה בְּאֵשׁ בִּגְלַל חוֹמָה שֶׁל הַשֶּׁמֶשׁ.	1	1	0
25	11	רואה	אדית נסביט	ספר היצורים	3	נִדְמֶה לִי שֶׁאֲנִי רוֹאֶה טוֹב יוֹתֵר וְשׁוֹמֵעַ טוֹב יוֹתֵר אַחֲרֵי שֶׁבָּכִיתִי בְּמֶשֶׁךְ שָׁבוּעַ.	נִדְמֶה לִי שֶׁאֲנִי רוֹאֶה טוֹב יוֹתֵר וְשׁוֹמַעַת טוֹב יוֹתֵר אַחֲרֵי שֶׁבָּכִיתִי בְּמֶשֶׁךְ שָׁבוּעַ.	1	1	0
26	11	דומה	אדית נסביט	ספר היצורים	3	חוּץ מֵהַכְּנָפִיִם, אַתָּה דּוֹמֶה מְאוֹד לְסוּס הַנַּדְנֵדָה הַמִּסְכֵּן, הַיָּקָר וְהָאָבוּד שֶׁלִּי.	חוּץ מֵהַכְּנָפִיִם, אֶת דּוֹמֶה מְאוֹד לְסוּס הַנַּדְנֵדָה הַמִּסְכֵּן, הַיָּקָר וְהָאָבוּד שֶׁלִּי.	1	1	0
27	11	רואה	אדית נסביט	ספר היצורים	2	אַתָּה לֹא רוֹאֶה שֶׁאֲנַחְנוּ לֹא לְבַד?	אֶת לֹא רוֹאֶה שֶׁאֲנַחְנוּ לֹא לְבַד?	1	1	0
28	12	בונה	אדית נסביט	רקס פורטונטוס ושות'	10	וּשְׁתֵּיהֶן, תִּסְלַח לִי, מִלְבָּנִים אֲדוּמּוֹת; לֹא מֵהַחוֹמֶר הַזּוֹל הַצָּהוֹב שֶׁאַתָּה בּוֹנֶה בּוֹ בְּדֶרֶךְ כְּלָל.	וּשְׁתֵּיהֶן, תִּסְלַח לִי, מִלְבְּנִים אֲדָמוֹת; לֹא מֵהַחֹמֶר הַזּוֹל הַצָּהָב שֶׁאַתְּ בּוֹנָה בּוֹ בְּדֶרֶךְ כְּלָל.	1	1	0
29	12	רוצה	אדית נסביט	רקס פורטונטוס ושות'	12	אָז לְבַסּוֹף הֵם שָׁאֲלוּ אֶת הַנָּסִיךְ הַקָּטָן דֵּנִיס לְאָן הוּא הוֹלֵךְ כְּשֶׁהוּא רוֹצֶה לְהַשִּׂיג תַּפּוּחִים.	אָז לְבַסּוֹף הֵם שָׁאֲלוּ אֶת הַנְּסִיכָה הַקְּטַנָּה דְּנִיסָה לְאָן הִיא הוֹלֶכֶת כְּשֶׁהִיא רוֹצָה לְהַשִּׂיג תַּפּוּחִים.	1	1	1
30	13	חולה	אדם מארק	טמגוצ׳י	8	אֲבָל כְּשֶׁהָפַכְתִּי אוֹתוֹ בַּחֲזָרָה, מִימוֹ עֲדַיִין הָיָה שָׁם, חוֹלֶה כְּמִקּוֹדֶם.	אֲבָל כְּשֶׁהָפַכְתִּי אוֹתָהּ בַּחֲזָרָה, מִימוֹ עֲדַיִין הָיְיתָה שָׁם, חוֹלֶה כְּמִקּוֹדֶם.	1	1	0
31	13	חולה	אדם מארק	טמגוצ׳י	2	מִיְמוֹ נִרְאֶה חוֹלֶה גַּם עַל הַצַּג שֶׁל בָּקִי.	מִיְמוֹ נִרְאֲתָה חוֹלֶה גַּם עַל הַצַּג שֶׁל בָּקִי.	1	1	0
32	13	חולה	אדם מארק	טמגוצ׳י	3	אֶחָד בָּרִיא, הַשֵּׁנִי חוֹלֶה.	אַחַת בְּרִיאָה, הַשְּׁנִיָּיה חוֹלֶה.	1	1	0
33	13	תוהה	אדם מארק	טמגוצ׳י	9	יֶלֶד רָזֶה שֶׁנָּפְלוּ לוֹ שְׁתֵּי שִׁינַּיִים קִדְמִיּוֹת הִבִּיט בְּנוֹ, תּוֹהֶה מָה אֲנַחְנוּ עוֹשִׂים.	יַלְדָּה רָזֶה שֶׁנָּפְלוּ לָהּ שְׁתֵּי שִׁינַּיִים קִדְמִיּוֹת הִבִּיטָה בְּנוֹ, תּוֹהֶה מָה אֲנַחְנוּ עוֹשִׂים.	1	1	0
34	14	דוחה	אדם מקומבר	הגן האוטומטי	14	הָיוּ אֲפִילּוּ שְׁמוּעוֹת עַל כִּישּׁוּף, אִם כִּי אֶנְדְּרֶה פְלִיבֵיְין, הִיסְטוֹרְיוֹן הֶחָצֵר שֶׁל לוּאִי הָאַרְבָּעָה-עָשָׂר, דּוֹחֶה הַשְׁעָרוֹת מֵעֵין אֵלֶּה.	הָיוּ אֲפִילּוּ שְׁמוּעוֹת עַל כִּישּׁוּף, אִם כִּי אֶנְדְּרֶה פְלִיבֵיְין, הִיסְטוֹרְיוֹנִית הֶחָצֵר שֶׁל לוּאי הָאַרְבָּעָה-עָשָׂר, דּוֹחֶה הַשְׁעָרוֹת מֵעֵין אֵלֶּה.	1	1	0
35	14	תוהה	אדם מקומבר	הגן האוטומטי	25	וַאֲפִילּוּ בִּזְמַן כְּתִיבָתָן שֶׁל שׁוּרוֹת אֵלֶּה, בְּיוֹשְׁבֵי אֶל שׁוּלְחַן הָעֵץ בְּבֵיתִי, בְּעוֹדִי שׁוֹמֵעַ אֶת צְלִיל קוֹלָהּ שֶׁל אִשְׁתִּי הַטּוֹבָה מְדַבֶּרֶת אֶל יַלְדֵי בַּחֲדָרִים שֶׁבַּקּוֹמָה הָעֶלְיוֹנָה, תּוֹהָה אֲנִי שֶׁמָּא עוֹדֶנִּי בַּגַּן הַהוּא, שֶׁרוֹעַ עַל רִצְפַּת הַמְּעָרָה, שָׁבוּר וּמְפוֹרָק לְגוֹרְמִים.	וַאֲפִילּוּ בִּזְמַן כְּתִיבָתָן שֶׁל שׁוּרוֹת אֵלֶּה, בְּיוֹשְׁבֵי אֶל שׁוּלְחַן הָעֵץ בְּבֵיתִי, בְּעוֹדִי שׁוֹמַעַת אֶת צְלִיל קוֹלָהּ שֶׁל בַּעֲלֵי הַטּוֹב מְדַבֵּר אֶל יַלְדֵי בַּחֲדָרִים שֶׁבַּקּוֹמָה הָעֶלְיוֹנָה, תּוֹהָה אֲנִי שֶׁמָּא עוֹדֶנִּי בַּגַּן הַהוּא, שֶׁרוֹעֶה עַל רִצְפַּת הַמְּעָרָה, שְׁבוּרָה וּמְפוֹרֶקֶת לְגוֹרְמִים.	1	0	1
36	15	רוצה	אדמונדו פאס סולדן	פוקנר	13	חוֹרְחָה כִּיבָּה אֶת הַמָּנוֹעַ שֶׁל הֶשֶׁבְּרוֹלְט קַבְּלִיר הָאֲדוּמָּה וְשָׁאַל אֶת אָבִיו אִם הוּא רוֹצֶה מַשֶּׁהוּ.	אֱלִיעֶנָה כִּיבָּתָה אֶת הַמָּנוֹעַ שֶׁל הֶשֶׁבְּרוֹלְט קַבְּלִיר הָאֲדוּמָּה וְשָׁאֲלָה אֶת אִמָּהּ אִם הִיא רוֹצָה מַשֶּׁהוּ.	1	1	1
37	15	רוצה	אדמונדו פאס סולדן	פוקנר	16	הוּא נִזְכַּר בָּעֶרֶב שֶׁבּוֹ דָּפַק עַל דֶּלֶת הַמִּשְׂרָד שֶׁל אָבִיו וְקוֹל שָׁבוּר שָׁאַל אוֹתוֹ מָה הוּא רוֹצֶה.	הִיא נִזְכְּרָה בָּעֶרֶב שֶׁבּוֹ דָּפְקָה עַל דֶּלֶת הַמִּשְׂרָד שֶׁל אָבִיהָ וְקוֹל שָׁבוּר שָׁאַל אוֹתָהּ מָה הִיא רוֹצָה.	1	1	1
38	15	דומה	אדמונדו פאס סולדן	פוקנר	2	הַאִם הוּא דּוֹמֶה לוֹ הַרְבֵּה יוֹתֵר מִמָּה שֶׁהוּא מוּכָן לְהוֹדּוּת?	הַאִם הִיא דּוֹמָה לָהּ הַרְבֵּה יוֹתֵר מִמָּה שֶׁהִיא מוּכָנָה לְהוֹדּוּת?	1	1	1
39	16	חולה	או. הנרי	העלה האחרון	2	הוּא מְאוֹד חוֹלֶה וְחַלָּשׁ.	הִיא מְאוֹד חוֹלֶה וְחַלָּשָׁה.	2	1	0
40	16	חולה	או. הנרי	העלה האחרון	10	זֶה לֹא מָקוֹם בִּשְׁבִיל בָּחוּר טוֹב כְּמוֹ מַר אֵלִיּוֹט לִשְׁכַּב חוֹלֶה.	זֶה לֹא מָקוֹם בִּשְׁבִיל בַּחוּרָה טוֹבָה כְּמוֹ מִיס יוֹנְסִי לִשְׁכַּב חוֹלֶה.	2	1	0
41	16	רוצה	או. הנרי	העלה האחרון	1	אֲנִי רוֹצָה לִרְאוֹת פָּקֵד בְּלַחַשׁ.	אֲנִי רוֹצָה לִרְאוֹת פְּקְדָה בְּלַחַשׁ.	2	0	1
42	16	חולה	או. הנרי	העלה האחרון	2	הוּא הָיָה חוֹלֶה רַק יוֹמַיִים.	הִיא הָיְיתָה חוֹלֶה רַק יוֹמַיִים.	1	1	0
43	17	רוצה	או. הנרי	כופר נפשו של הצ'יף האדום	4	אֲנִי אוֹמֵר לְיֶלֶד, "אַתָּה רוֹצֶה לַחֲזוֹר הַבַּיְתָה?"	אֲנִי אוֹמֶרֶת לְיַלְדָּה, "אַתְּ רוֹצָה לַחֲזוֹר הַבַּיְתָה?"	1	1	1
44	17	רוצה	או. הנרי	כופר נפשו של הצ'יף האדום	1	אֲנִי רוֹצֶה לִהְיוֹת הַצּוֹפֶה הַשָּׁחוֹר.	אֲנִי רוֹצֶה לִהְיוֹת הַצּוֹפֶה הַשְּׁחוֹרָה.	1	1	0
45	17	רואה	או. הנרי	כופר נפשו של הצ'יף האדום	3	בִּיל מִסְתּוֹבֵב, וּכְשֶׁהוּא רוֹאֶה אֶת הַיֶּלֶד, הַסּוֹמֵק נֶעֱלַם מִפָּנָיו וְהוּא מִתְיַישֵּׁב בְּרִפְיוֹן עַל הָאָרֶץ וּמַתְחִיל לִתְלוּשׁ עֲשָׂבִים וְנִצְרִים קְטַנִּים מִפֹּה וּמִשָּׁם.	יָעֵל מִסְתּוֹבֶבֶת, וּכְשֶׁהִיא רוֹאָה אֶת הַיַּלְדָּה, הַסּוֹמֵק נֶעֱלַם מִפָּנֶיהָ וְהִיא מִתְיַישֶּׁבֶת בְּרִפְיוֹן עַל הָאָרֶץ וּמַתְחִילָה לִתְלוּשׁ עֲשָׂבִים וְנִצְרִים קְטַנִּים מִפֹּה וּמִשָּׁם.	1	1	1
46	17	חוצה	או. הנרי	כופר נפשו של הצ'יף האדום	7	הֵם יוּכְלוּ לִרְאוֹת אוֹתוֹ מִמֶּרְחָק רַב כְּשֶׁהוּא חוֹצֶה אֶת הַשָּׂדוֹת אוֹ מִתְקַדֵּם בַּדֶּרֶךְ.	הֵם יוּכְלוּ לִרְאוֹת אוֹתָהּ מִמֶּרְחָק רַב כְּשֶׁהִיא חוֹצָה אֶת הַשָּׂדוֹת אוֹ מִתְקַדֶּמֶת בַּדֶּרֶךְ.	1	1	1
47	17	נוטה	או. הנרי	כופר נפשו של הצ'יף האדום	12	לְדַעְתִּי אַתֶּם מַגְזִימִים קְצָת בִּדְרִישׁוּתֵיכֶם, וּבָזֶה אֲנִי מַגִישׁ לָכֶם הַצָּעָה נֶגְדִּית, שֶׁאֲנִי נוֹטֶה לְהַאֲמִין שֶׁתְּקַבְּלוּ אוֹתָהּ.	לְדַעְתִּי אַתֶּם מַגְזִימִים קְצָת בִּדְרִישׁוּתֵיכֶם, וּבָזֶה אֲנִי מַגִישָׁה לָכֶם הַצָּעָה נֶגְדִּית, שֶׁאֲנִי נוֹטֶה לְהַאֲמִין שֶׁתְּקַבְּלוּ אוֹתָהּ.	1	1	1
48	18	קונה	או. הנרי	מתנת חכמי-הקדם	1	אֲנִי קוֹנָה שְׂעָרוֹת, אָמַר הָאָדוֹן.	אֲנִי קוֹנָה שְׂעָרוֹת, אָמְרָה הַגְּבֶרֶת.	2	0	1
49	19	רוצה	אוגוסטין קופסה	התקררות	5	הוּא שָׁאַל אוֹתוֹ אִם הוּא רוֹצֶה שֶׁיַּגִּיד לוֹ מָה קָרָא שֶׁכָּתוּב בַּתִּיק וְאָבִיו הֵשִׁיב שׁוּב – "לֹא".	הִיא שָׁאֲלָה אוֹתָהּ אִם הִיא רוֹצָה שֶׁתַּגִּיד לוֹ מָה קָרְאָה שֶׁכָּתוּב בַּתִּיק וְאִמָּהּ הֵשִׁיבָה שׁוּב – "לֹא".	1	1	1
50	19	רוצה	אוגוסטין קופסה	התקררות	8	אָז אָזַר אוֹמֶץ וְשָׁאַל אוֹתוֹ לָמָּה הוּא לֹא רוֹצֶה לְסַפֵּר לוֹ כְּלוּם.	אָז אָזְרָה אוֹמֶץ וְשָׁאֲלָה אוֹתָהּ לָמָּה הִיא לֹא רוֹצָה לְסַפֵּר לָהּ כְּלוּם.	1	1	1
51	19	רוצה	אוגוסטין קופסה	התקררות	5	יוֹם אֶחָד אָמַר לְאִשְׁתּוֹ שֶׁהָיָה רוֹצֶה לִנְסוֹעַ לְבּוֹקָרֵשְׂט.	יוֹם אֶחָד אָמְרָה לְבַעֲלָהּ שֶׁהָיְיתָה רוֹצָה לִנְסוֹעַ לְבּוֹקָרֵשְׂט.	1	1	1
52	19	רוצה	אוגוסטין קופסה	התקררות	8	וְאָז פִּתְאוֹם שָׁאֲלָה אֶת אָבִיו אִם הוּא הָיָה רוֹצֶה לָדַעַת מִי הַלָּשִׁין עָלָיו.	וְאָז פִּתְאוֹם שָׁאֲלָה אֶת אִמָּהּ אִם הִיא הָיְיתָה רוֹצָה לָדַעַת מִי הַלָּשִׁין עָלֶיהָ.	1	1	1
53	19	רוצה	אוגוסטין קופסה	התקררות	7	לְעוּמַּת זֹאת שָׁאַל אֶת אָבִיו אִם הוּא רוֹצֶה קִינּוּחַ, אֲבָל הָאָב הֶעֱדִיף כּוֹס מַיִם.	לְעוּמַּת זֹאת שָׁאֲלָה אֶת אִמָּהּ אִם הִיא רוֹצָה קִינּוּחַ, אֲבָל הַאִם הֶעֲדִיפָה כּוֹס מַיִם.	1	1	1
54	19	רוצה	אוגוסטין קופסה	התקררות	3	בָּטוּחַ שֶׁאַתָּה לֹא רוֹצֶה מַרְק?	בְּטוּחָה שֶׁאַתְּ לֹא רוֹצֶה מַרְק?	1	1	0
