17	22	אוסקר וויילד	הדייג ונשמתו	אמרת	15	לְאַחַר שֶׁהָלְכוּ מַהֲלַךְ פַּרְסָה מִן הָעִיר, הִכָּה הַדַּיָּיג הַצָּעִיר עַל חָזֵהוּ וְאָמַר אֶל לִיבּוֹ, "מַדּוּעַ אָמַרְתָּ לִי לַהֲרוֹג אֶת הַסּוֹחֵר וְלָקַחַת אֶת זְהָבוֹ?	לְאַחַר שֶׁהָלְכוּ מַהֲלַךְ פַּרְסָה מִן הָעִיר, הִכָּה הַדַּיָּיג הַצָּעִיר עַל חָזֵהוּ וְאָמַר אֶל נִשְׁמָתוֹ, "מַדּוּעַ אָמַרְתָּ לִי לַהֲרוֹג אֶת הַסּוֹחֵר וְלָקַחַת אֶת זְהָבוֹ?	2	1	0
18	22	אוסקר וויילד	הדייג ונשמתו	סבלת	8	אָכֵן, תּוּכַל לְהִיכָּנֵס," אָמַר הַדַּיָּיג הַצָּעִיר, "כִּי וַדַּאי סָבַלְתָּ הַרְבֵּה בְּיָמִים בָּהֶם הַלֶּכֶת בָּעוֹלָם בְּלִי לֵב."	אָכֵן, תּוּכְלִי לְהִיכָּנֵס, אָמַר הַדַּיָּיג הַצָּעִיר, "כִּי וַדַּאי סָבַלְתָּ הַרְבֵּה בְּיָמִים בָּהֶם הַלֶּכֶת בָּעוֹלָם בְּלִי לֵב."	2	1	0
19	25	אופיר עוז	שמחתי לא להכיר אותך	היית	7	וְאָז הִיא אוֹמֶרֶת: "אֲנִי זוֹכֶרֶת אוֹתְךָ עוֹד שֶׁהָיִיתָ כָּזֶה קָטָן."	וְאָז הִיא אוֹמֶרֶת: "אֲנִי זוֹכֶרֶת אוֹתְךָ עוֹד שֶׁהָיִיתָ כָּזוֹ קְטַנָּה."	1	1	0
20	26	אופק קהילה	המסתורי שיש ביניהם	אכלת	22	מָה הוּא קָשׁוּר עַכְשָׁיו הַשּׁוּתָּף הַמְּטוּמְטָם הַזֶּה, מָה הוּא שׁוֹלֵחַ לִי אֶלֶף הוֹדָעוֹת, שָׁמַעְתִּי שֶׁאַתָּה בְּבוּאֵנוֹס וְשָׁמַעְתִּי שֶׁאַתָּה בָּזֶה וְעָשִׂיתָ שָׁם טִרְקִים וְאָכַלְתָּ צַ'וָּרִיסוּס דֵּי מְטוּמְטָם תִּסְתּוֹם.	מָה הִיא קְשׁוּרָה עַכְשָׁיו הֲשׁוּתָּפָהּ הַמְּטוּמְטֶמֶת הַזֹּאת, מָה הִיא שׁוֹלַחַת לִי אֶלֶף הוֹדָעוֹת, שָׁמַעְתִּי שֶׁאַתְּ בְּבוּאֵנוֹס וְשָׁמַעְתִּי שֶׁאַתְּ בָּזֶה וְעָשִׂיתָ שָׁם טִרְקִים וְאָכַלְתָּ צ'וּרִיסוּס דֵּי מְטוּמְטֶמֶת תִּסְתְּמִי.	2	1	1
21	45	איסאק באבל	האווז הראשון שלי	היית	4	וּבְכָךְ, חֲבֵר צִ'סְנוֹקוֹב, כֵּיווֹן שֶׁהָיִיתָ אִתִּי בַּחֲזִית לֹא חוֹדֶשׁ וְלֹא חוֹדְשַׁיִים, הֲרֵי לֹא תּוּכַל לְפַקְפֵּק.	וּבְכָךְ, חֲבֵרָה צִ'סְנוֹקוֹבָה, כֵּיווֹן שֶׁהָיִיתָ אִתִּי בַּחֲזִית לֹא חוֹדֶשׁ וְלֹא חוֹדְשַׁיִים, הֲרֵי לֹא תּוּכְלִי לְפַקְפֵּק.	1	1	0
22	49	איתמר אורלב	בית אבות לגיבורי מלחמה, ורשה	גדלת	6	צָעַק, חֲתִיכַת חָרָא קָטָן, תִּרְאֶה אֵיךְ גָּדַלְתָּ!	צָעַק, חֲתִיכַת חָרָא קְטַנָּה, תִּרְאִי אֵיךְ גָּדַלְתָּ!	1	1	0
23	54	אלזה מורנטה	המשחק הסודי	ידעת	7	שַׁחַר הַדָּמִים יִזְרַח עוֹד מְעַט, וְאַתָּה הֵן יָדַעְתָּ, אַבִּיר, שֶׁלּוֹרְד אַרְתּוּרוֹ הָאַכְזָר אֵינוֹ יוֹדֵעַ רַחֲמֵי אֱנוֹשׁ וְאֵינוֹ יָרֵא אֶת הַמָּוֶות.	שַׁחַר הַדָּמִים יִזְרַח עוֹד מְעַט, וְאֶת הֵן יָדַעְתָּ, אַבִּירָה, שֶׁלּוֹרְד אַרְתּוּרוֹ הָאַכְזָר אֵינוֹ יוֹדֵעַ רַחֲמֵי אֱנוֹשׁ וְאֵינוֹ יָרֵא אֶת הַמָּוֶות.	1	1	0
24	56	אלחנדרה סינה	הזקיף	דאגת	1	אַתָּה דָּאַגְתָּ לַכֶּלֶב וְהוּא דָּאַג לְךָ.	אֶת דַּאֲגַת לַכֶּלֶב וְהוּא דָּאַג לְךָ.	1	1	1
25	56	אלחנדרה סינה	הזקיף	היית	0	הָיִיתָ צָרִיךְ לְשַׂחֵק אִיתּוֹ, לְהַאֲכִיל אוֹתוֹ, לָקַחַת אוֹתוֹ לַמְּלוּנָה.	הָיִיתָ צְרִיכָה לְשַׂחֵק אִיתּוֹ, לְהַאֲכִיל אוֹתוֹ, לָקַחַת אוֹתוֹ לַמְּלוּנָה.	1	1	0
26	57	אלחנדרה קוסטמגנה	גורילות בקונגו	ראית	4	הִיא פָּנְתָה לְקוּפַּאי, "אַתָּה רָאִיתָ אֶת הַיַּלְדּוֹנֶת הַזֹּאת, נָכוֹן?"	הִיא פָּנְתָה לַקּוּפָּאִית, "אַתְּ רָאִית אֶת הַיַּלְדּוֹנֶת הַזֹּאת, נָכוֹן?"	2	1	1
27	59	אליס ביאלסקי	זויה	חרבת	0	חָרַבְתָּ לָנוּ אֶת כָּל סוֹף הַשָּׁבוּעַ, מַמְזֵר שֶׁכָּמוֹךְ.	חָרַבְתָּ לָנוּ אֶת כָּל סוֹף הַשָּׁבוּעַ, זוֹנָה שֶׁכָּמוֹךְ.	2	0	0
28	59	אליס ביאלסקי	זויה	סגרת	7	הַתַּנּוּר בְּסֵדֶר גָּמוּר, זֶה אַתָּה, אָדוֹן מוּמְחֶה, סָגַרְתָּ אֶת הַחִיפּוּי.	הַתַּנּוּר בְּסֵדֶר גָּמוּר, זוֹ אַתְּ, גְּבֶרֶת מוּמְחִית, סָגַרְתָּ אֶת הַחִיפּוּי.	1	1	0
29	59	אליס ביאלסקי	זויה	היית	2	אִם לֹא הָיִיתָ מִתְעוֹרֵר וּמֵעִיר אוֹתָנוּ הָיִינוּ נֶחְנָקִים בְּוַודָּאוּת, אִיגוֹר הִצִּית סִיגַרְיָה וְהוֹשִׁיט לִי, "צָרִיךְ לְהַטְבִּיעַ אֶת הַתַּנּוּר הַזֶּה בַּנָּהָר."	אִם לֹא הָיִיתָ מִתְעוֹרֶרֶת וּמְעִירָה אוֹתָנוּ הָיִינוּ נֶחְנָקִים בְּוַודָּאוּת, אִיגוֹר הִצִּית סִיגַרְיָה וְהוֹשִׁיט לִי, "צָרִיךְ לְהַטְבִּיעַ אֶת הַתַּנּוּר הַזֶּה בַּנָּהָר."	2	1	0
30	64	אלכס פז-גולדמן	משלוש יוצא אחד	היית	7	וְתָשִׂים לֵב שֶׁלֹּא יַעְקְבוּ אַחֲרֶיךָ כְּמוֹ שֶׁאַתָּה הָיִיתָ עוֹקֵב אַחֲרַיי, צָחַק אָבִי בְּקוֹל רַע.	וְתָשִׂימִי לֵב שֶׁלֹּא יַעְקְבוּ אַחֲרַיִיךְ כְּמוֹ שֶׁאַתְּ הָיִיתָ עוֹקֶבֶת אַחֲרַיי, צָחַק אָבִי בְּקוֹל רַע.	1	1	0
31	65	אלכס פז-גולדמן	שלושה בסירה אחת עם פאני היל	ידעת	1	וְאַתָּה יָדַעְתָּ כָּל הַזְּמַן שֶׁאֲנִי קוֹרֵא אֶת הַסְּפָרִים הָאֵלּוּ?	וְאֶת יָדַעְתָּ כָּל הַזְּמַן שֶׁאֲנִי קוֹרֵא אֶת הַסְּפָרִים הָאֵלּוּ?	1	1	0
32	67	אלכסנדר סרגייביץ' פושקין	מלכת פיק	טעית	2	אַתָּה כַּנִּרְאֶה טָעִיתָ, חֲבִיבִי, אָמְרָה, "הַפֶּתֶק הַזֶּה לֹא מְיוֹעָד אֵלַי".	אַתְּ כַּנִּרְאֶה טָעִיתָ, חֲבִיבָה, אָמְרָה, "הַפֶּתֶק הַזֶּה לֹא מְיוֹעָד אֵלַי".	2	1	0
33	68	אלכסנדר קופרין	הפיל	היית	3	הֲרֵי זֶה כָּאֵלּוּ הָיִיתָ אוֹמֵר לִי פִּתְאוֹם: 'אַבָּא, תּוֹרִיד לִי אֶת הַשֶּׁמֶשׁ מֵהַשָּׁמַיִם.'	הֲרֵי זֶה כְּאִילּוּ הָיִיתָ אוֹמֶרֶת לִי פִּתְאוֹם: 'אַבָּא, תּוֹרִיד לִי אֶת הַשֶּׁמֶשׁ מֵהַשָּׁמַיִם.'	2	1	0
34	76	אנדרי בלאטניק	סדקים או יבשה	היית	7	אִילּוּ הַיֶּלֶד הָיָה נֶאֱנָח הָיָה יוֹתֵר פָּשׁוּט, הָיִיתָ מַשְׁכִּיב אוֹתוֹ בִּמְכוֹנִית וְלוֹקֵחַ אוֹתוֹ לְבֵית חוֹלִים אוֹ מַזְמִין אֶת כּוֹחוֹת הַהַצָּלָה.	אִילּוּ הַיֶּלֶד הָיָה נֶאֱנָח הָיָה יוֹתֵר פָּשׁוּט, הָיִיתָ מַשְׁכִּיבָה אוֹתוֹ בִּמְכוֹנִית וְלוֹקַחַת אוֹתוֹ לְבֵית חוֹלִים אוֹ מַזְמִינָה אֶת כּוֹחוֹת הַהַצָּלָה.	1	1	0
35	78	אנדריאס שטיכמן	למה אנחנו שוב הולכים לוואטאן	נגעת	13	רָאִינוּ אֶת הַמַּסּוֹקִים שֶׁחָגוּ מֵעַל הַכְּפָרִים בֶּהָרִים, וְאֵיךְ נֶאֱלַצְתֶּם לְהִתְחַבֵּא בֵּין הָעַזִּים, וְאֵיךְ נָגַעְתָּ בְּעַמּוּד הַגְּבוּל לְטוּרְקִיָּה שָׁלוֹשׁ פְּעָמִים כְּדֵי לְהִשְׁתַּכְנֵעַ שֶׁאַתָּה לֹא מְדַמְיֵין.	רָאִינוּ אֶת הַמַּסּוֹקִים שֶׁחָגוּ מֵעַל הַכְּפָרִים בֶּהָרִים, וְאֵיךְ נֶאֱלַצְתֶּם לְהִתְחַבֵּא בֵּין הָעַזִּים, וְאֵיךְ נָגַעְתָּ בְּעַמּוּד הַגְּבוּל לְטוּרְקִיָּה שָׁלוֹשׁ פְּעָמִים כְּדֵי לְהִשְׁתַּכְנֵעַ שֶׁאַתְּ לֹא מְדַמְיֶינֶת.	1	1	0
36	78	אנדריאס שטיכמן	למה אנחנו שוב הולכים לוואטאן	היית	22	רָאִינוּ אֶת הַשֶּׁלֶג הַכְּחַלְחַל וְאֶת הַמְּנוֹפִים וְאֶת גֶּדֶר הַתַּיִל, שֶׁבִּכְלָל לֹא הָיוּ מַמָּשִׁיִּים, וַאֲנַחְנוּ יוֹדְעִים שֶׁהֶעָלַי הֲכִי חָזָק הִיכָּה אוֹתְךָ, וְאַטָּאן, כִּי הָיִיתָ תָּשׁוּשׁ כָּל כָּךְ.	רָאִינוּ אֶת הַשֶּׁלֶג הַכְּחַלְחַל וְאֶת הַמְּנוֹפִים וְאֶת גֶּדֶר הַתַּיִל, שֶׁבִּכְלָל לֹא הָיוּ מַמָּשִׁיִּים, וַאֲנַחְנוּ יוֹדְעִים שֶׁהֶעָלַי הֲכִי חָזָק הִיכָּה אוֹתְךָ, וְאַטָּאן, כִּי הָיִיתָ תְּשׁוּשָׁה כָּל כָּךְ.	1	1	0
37	79	אנדרס קייסדו	הצופה	אהבת	3	אַתָּה מֵבִין בְּקוֹלְנוֹעַ, אָהַבְתָּ אַתְּ "אַתָּה יֶלֶד גָּדוֹל עַכְשָׁיו", לֹא כָּכָה?	אַתְּ מְבִינָה בְּקוֹלְנוֹעַ, אָהַבְתָּ אַתְּ "אַתָּה יֶלֶד גָּדוֹל עַכְשָׁיו", לֹא כָּכָה?	1	1	0
38	79	אנדרס קייסדו	הצופה	אהבת	12	לֹא, אַתָּה לֹא מֵבִין, אַתָּה לֹא מֵבִין, בָּאתִי לְדַבֵּר עַל הַסֶּרֶט, אַתָּה אָהַבְתָּ אוֹתוֹ, לֹא כָּכָה?	לֹא, אַתְּ לֹא מְבִינָה, אַתְּ לֹא מְבִינָה, בָּאתִי לְדַבֵּר עַל הַסֶּרֶט, אֶת אַהֲבַת אוֹתוֹ, לֹא כָּכָה?	1	1	0
39	84	אנחל ספאטה	חצאים	נפלת	4	תַּגִּיד לִי, אַלְבֶּרְטוֹ, אַתָּה נָפַלְתָּ עַל הָרֹאשׁ?	תַּגִּידִי לִי, אַלְבֶּרְטָה, אַתְּ נָפַלְתָּ עַל הָרֹאשׁ?	1	1	0
40	86	אנטולי קוּזְנֶצוֹב	הניצב	ראית	6	תַּגִּיד לִי אַתָּה, אֲנִי מַפְצִיר, לֹא רָאִיתָ מַסְפִּיק עֲווֹלוֹת בִּימֵי חַיֶּיךָ?	תַּגִּידִי לִי אַתְּ, אֲנִי מַפְצִיר, לֹא רָאִיתָ מַסְפִּיק עֲווֹלוֹת בִּימֵי חַיֶּיךָ?	1	1	0
41	86	אנטולי קוּזְנֶצוֹב	הניצב	ראית	3	תַּגִּיד לִי בְּבַקָּשָׁה, רָאִיתָ תֵּיאַטְרוֹן בְּלִי נִיצָּבִים?	תַּגִּידִי לִי בְּבַקָּשָׁה, רָאִיתָ תֵּיאַטְרוֹן בְּלִי נִיצָּבִים?	1	1	0
42	87	אנטון צ'כוב	דרמה	היית	4	בִּמְקוֹם לִכְתּוֹב דְּרָמוֹת, מוּטָב שֶׁהָיִיתָ בּוֹלֵעַ מָרָק אוֹקְרוֹשְׁקָה קַר וְנִרְדַּם בַּמְּזָוֶוה.	בִּמְקוֹם לִכְתּוֹב דְּרָמוֹת, מוּטָב שֶׁהָיִיתָ בּוֹלַעַת מָרָק אוֹקְרוֹשְׁקָה קַר וְנִרְדֶּמֶת בַּמְּזָוֶוה.	2	1	0
43	95	אנטוניו טאבוקי	הרכבות הנוסעות למדראס	היית	7	וְאַחַר כָּךְ אָמַרְתִּי בְּבִיטָּחוֹן: אַתָּה מֵעוֹלָם לֹא הָיִיתָ בְּמַדְּרָאס.	וְאַחַר כָּךְ אָמַרְתִּי בְּבִיטָּחוֹן: אַתְּ מֵעוֹלָם לֹא הָיִיתָ בְּמַדְּרָאס.	1	1	0
44	98	אסתי ג. חיים	קיץ	אמרת	4	מָה עִם הַסֵּפֶר הַהוּא שֶׁאָמַרְתָּ שֶׁאַתָּה לֹא מֵבִין, נִיסְּתָה לְהִתְעַשֵּׁת, אֲבָל הַחֶדֶר צָף לָהּ מוּל הָעֵינַיִים וָאן אָמְרָה שֶׁאוּלַי זֶה לֹא בְּסֵדֶר שֶׁהִנִּיחָה לָהּ לִשְׁתּוֹת.	מָה עִם הַסֵּפֶר הַהוּא שֶׁאָמַרְתָּ שֶׁאַתְּ לֹא מְבִינָה, נִיסְּתָה לְהִתְעַשֵּׁת, אֲבָל הַחֶדֶר צָף לָהּ מוּל הָעֵינַיִים וָאן אָמְרָה שֶׁאוּלַי זֶה לֹא בְּסֵדֶר שֶׁהִנִּיחָה לָהּ לִשְׁתּוֹת.	2	1	0
45	99	אסתי ג. חיים	רקדנית שחורה בלהקת יחיד	חזרת	2	תּוֹדָה לָאֵל שֶׁחָזַרְתָּ בְּשָׁלוֹם, אַתָּה רוֹאֶה, טוֹב שֶׁשַּׂמְתִּי לְךָ אֶת הַשּׁוּם הַזֶּה בַּתִּיק.	תּוֹדָה לָאֵל שֶׁחָזַרְתָּ בְּשָׁלוֹם, אַתְּ רוֹאֶה, טוֹב שֶׁשַּׂמְתִּי לְךָ אֶת הַשּׁוּם הַזֶּה בַּתִּיק.	2	1	1
46	104	ארווינד אדיגה	צומת באר המים הקרירים	גנבת	1	אַתָּה גָּנַבְתָּ אֶת הַנַּעֲלַיִים?	אַתְּ גָּנַבְתָּ אֶת הַנַּעֲלַיִים?	1	1	0
47	109	ארתור שניצלר	מותו של רווק	היית	4	וְאַתָּה, פָּנָה אֶל הַסּוֹחֵר, "הָיִיתָ יוֹעֲצוֹ הָעִסְקִי מִדֵּי פַּעַם."	וְאַתְּ, פָּנָה אֶל הַסּוֹחֶרֶת, "הָיִיתָ יוֹעַצְתּוֹ הָעִסְקִית מִדֵּי פַּעַם."	1	1	0
48	111	אתגר קרת	חמישים עמודים גג	אמרת	2	זוֹכֵר מָה אָמַרְתָּ לִי פַּעַם שֶׁעָבְרָה?	זוֹכֶרֶת מָה אָמַרְתָּ לִי פַּעַם שֶׁעָבְרָה?	1	1	0
49	117	בנג'מין רוזנבאום	מולי והכובע האדום	אמרת	1	מָה אָמַרְתָּ, אֲדוֹנִי הַצָּעִיר?	מָה אָמַרְתָּ, גְּבִרְתִּי הַצְּעִירָה?	2	1	0
50	118	בנימין תמוז	התופרת	אמרת	6	כַּמָּה טִיפֵּשׁ אַתָּה, אֶלְיָקוּם, עַל שֶׁלֹּא אָמַרְתָּ לָהּ לָבוֹא אִיתְּךָ לְאִיצְטַדְיוֹן.	כַּמָּה טִיפְּשָׁה אַתְּ, אֱלִישֶׁבַע, עַל שֶׁלֹּא אָמַרְתָּ לָהּ לָבוֹא אִיתְּךָ לָאִיצְטַדְיוֹן.	1	1	0
51	118	בנימין תמוז	התופרת	היית	1	אִילּוּ הָיִיתָ שָׁם, בַּכִּיתָּה הַהִיא, אַתָּה צָרִיךְ לִהְיוֹת עַתָּה בֶּן שְׁתֵּים-עֶשְׂרֵה אוֹ שְׁלוֹשׁ-עֶשְׂרֵה.	אִילּוּ הָיִיתָ שָׁם, בַּכִּיתָּה הַהִיא, אַתְּ צְרִיכָה לִהְיוֹת עַתָּה בַּת שְׁתֵּים-עֶשְׂרֵה אוֹ שְׁלוֹשׁ-עֶשְׂרֵה.	1	1	0
52	118	בנימין תמוז	התופרת	היית	25	אִילּוּ הָיִיתִי בֶּן שְׁבַע-עֶשְׂרֵה, אָמַר אֶלְיָקוּם בְּלִבּוֹ, הָיִיתִי יָכוֹל, כְּמוֹ כְּלוּם, לִקְפּוֹץ עָלֶיךָ, יָשָׁר עַל הָרִצְפָּה, בְּמָקוֹם שֶׁאַתָּה יוֹשֵׁב, וְהָיִיתִי יָכוֹל לְחַבֵּק אוֹתְךָ בְּכוֹחַ כָּזֶה, שֶׁהָיִיתָ מִתְפָּרֵק לַחֲתִיכוֹת.	אִילּוּ הָיִיתִי בֶּן שְׁבַע-עֶשְׂרֵה, אָמַר אֶלְיָקוּם בְּלִבּוֹ, הָיִיתִי יָכוֹל, כְּמוֹ כְּלוּם, לִקְפּוֹץ עָלַיִיךְ, יָשָׁר עַל הָרִצְפָּה, בְּמָקוֹם שֶׁאַתְּ יוֹשֶׁבֶת, וְהָיִיתִי יָכוֹל לְחַבֵּק אוֹתְךָ בְּכוֹחַ כָּזֶה, שֶׁהָיִיתָ מִתְפָּרֶקֶת לַחֲתִיכוֹת.	2	1	0
53	118	בנימין תמוז	התופרת	היית	0	הָיִיתָ נִבְהַל לִרְאוֹת כַּמָּה אֲנִי חָזָק.	הָיִיתָ נִבְהֶלֶת לִרְאוֹת כַּמָּה אֲנִי חָזָק.	2	1	0
54	118	בנימין תמוז	התופרת	היית	2	אַתָּה, אַתָּה הָיִיתָ הַיֶּלֶד הַקָּטָן שֶׁכָּל הַזְּמַן הִבִּיט אֵלַי, כָּל הַזְּמַן, כְּשֶׁיָּשַׁבְתִּי שָׁם וְקָרָאתִי, וְכוּלָּם נִרְדְּמוּ?	אַתְּ, אַתְּ הָיִיתָ הַיַּלְדָּה הַקְּטַנָּה שֶׁכָּל הַזְּמַן הִבִּיטָה אֵלַי, כָּל הַזְּמַן, כְּשֶׁיָּשַׁבְתִּי שָׁם וְקָרָאתִי, וְכוּלָּם נִרְדְּמוּ?	1	1	0
