22	26	מראה	אופק קהילה	המסתורי שיש ביניהם	1	הוּא מַרְאֶה אֶת אֵיךְ שֶׁבְּלַיְיק מְצַיֵּיר אֶת הַשְּׁנִיָּה שֶׁל הָאֲכִילָה מֵעֵץ הַדַּעַת.	הִיא מַרְאָה אֶת אֵיךְ שֶׁבְּלַיְיק מְצַיֵּיר אֶת הַשְּׁנִיָּה שֶׁל הָאֲכִילָה מֵעֵץ הַדַּעַת.	1	1	1
23	26	מנסה	אופק קהילה	המסתורי שיש ביניהם	8	מָה שֶׁהוּא כֵּן עוֹשֶׂה זֶה מִתְקָרֵב לִי לַבֶּטֶן וּמְנַסֶּה לְהַרְכִּיב אֶת עַצְמוֹ עַל הַיָּרֵךְ שֶׁלִּי.	מָה שֶׁהִיא כֵּן עוֹשָׂה זֶה מִתְקָרֶבֶת לִי לַבֶּטֶן וּמְנַסָּה לְהַרְכִּיב אֶת עַצְמָהּ עַל הַיָּרֵךְ שֶׁלִּי.	2	1	1
24	26	מנסה	אופק קהילה	המסתורי שיש ביניהם	4	כְּשֶׁהוּא לֹא מַצְלִיחַ הוּא מְנַסֶּה יָשָׁר עַל הַכָּתֵף.	כְּשֶׁהִיא לֹא מַצְלִיחָה הִיא מְנַסָּה יָשָׁר עַל הַכָּתֵף.	2	1	1
25	26	מנסה	אופק קהילה	המסתורי שיש ביניהם	7	בְּסוֹף גַּם זֶה לֹא הוֹלֵךְ אָז הוּא מְנַסֶּה בְּעוֹד כַּמָּה מְקוֹמוֹת אֲבָל בַּסּוֹף הוּא מְוַותֵּר וַאֲנִי אוֹמֶרֶת לוֹ שָׁלוֹם וְיוֹצֵאת.	בְּסוֹף גַּם זֶה לֹא הוֹלֵךְ אָז הִיא מְנַסָּה בְּעוֹד כַּמָּה מְקוֹמוֹת אֲבָל בְּסוֹף הִיא מְוַותֶּרֶת וַאֲנִי אוֹמֶרֶת לָהּ שָׁלוֹם וְיוֹצֵאת.	2	1	1
26	26	מנסה	אופק קהילה	המסתורי שיש ביניהם	16	בַּסּוֹף הוּא כְּאִילּוּ שָׁם לֵב שֶׁאֲנִי שָׁם בִּכְלָל וּבְלִי לְהַגִּיד שָׁלוֹם הוּא פָּשׁוּט נִדְבָּק לִי לַבֶּטֶן, מְנַסֶּה לְהִתְחַבֵּר.	בְּסוֹף הִיא כְּאִילּוּ שְׁמָהּ לֵב שֶׁאֲנִי שָׁם בִּכְלָל וּבְלִי לְהַגִּיד שָׁלוֹם הִיא פָּשׁוּט נִדְבֶּקֶת לִי לַבֶּטֶן, מְנַסָּה לְהִתְחַבֵּר.	2	1	1
27	26	מנסה	אופק קהילה	המסתורי שיש ביניהם	3	אֲנִי נִשְׁאָר בַּבַּיִת וּמְנַסֶּה לַחֲשׁוֹב מָה לַעֲשׂוֹת.	אֲנִי נִשְׁאֶרֶת בַּבַּיִת וּמְנַסָּה לַחֲשׁוֹב מָה לַעֲשׂוֹת.	2	1	1
28	27	מנקה	אורי אורלב	הסינים	5	בַּעֲלֵי הָיָה נוֹשֵׁף כָּל פַּעַם וּמְנַקֶּה אֶת אַפּוֹ, כְּאִילּוּ יֵשׁ לוֹ נַזֶּלֶת.	אִשְׁתִּי הָיְתָה נוֹשֶׁפֶת כָּל פַּעַם וּמְנַקָּה אֶת אַפָּהּ, כְּאִילּוּ יֵשׁ לָהּ נַזֶּלֶת.	2	1	1
29	29	מנסה	אורית וולפיילר	שווייצריה זה כאן	2	בְּכוֹחַ אֲנִי מְנַסֶּה לְהַחֲזִיק אֶת עַצְמִי לֹא לְצַחְקֵק בְּנִימוּס מֵהַבְּדִיחָה הַזֹּאת, הַמַּעֲלִיבָה, אֲבָל בְּכָל זֹאת מֵצִיץ בַּתְּמוּנָה וּמְהַנְהֵן בְּמִין חֲצִי חִיּוּךְ שֶׁל הַסְכָּמָה.	בְּכוֹחַ אֲנִי מְנַסֶּה לְהַחֲזִיק אֶת עַצְמִי לֹא לְצַחְקֵק בְּנִימוּס מֵהַבְּדִיחָה הַזֹּאת, הַמַּעֲלִיבָה, אֲבָל בְּכָל זֹאת מְצִיצָה בַּתְּמוּנָה וּמְהַנְהֶנֶת בְּמִין חֲצִי חִיּוּךְ שֶׁל הַסְכָּמָה.	2	1	0
30	29	מנסה	אורית וולפיילר	שווייצריה זה כאן	3	בַּלֵּב שֶׁלִּי אֲנִי מְנַסֶּה לַחֲשׁוֹב אֵיךְ אֲנִי יָכוֹל לִגְרוֹם לָהּ לְהַפְסִיק לְדַבֵּר.	בַּלֵּב שֶׁלִּי אֲנִי מְנַסֶּה לַחֲשׁוֹב אֵיךְ אֲנִי יְכוֹלָה לִגְרוֹם לָהּ לְהַפְסִיק לְדַבֵּר.	2	1	0
31	29	מעלה	אורית וולפיילר	שווייצריה זה כאן	6	אַפְּרוֹפּוֹ טַעַם חָדָשׁ שֶׁל שׁוֹקוֹלָד, אֲנִי מַעֲלֶה לְעַצְמִי, מֵרוֹב תִּסְכּוּל עִם הַמַּחֲשָׁבָה הַזֹּאת, אֶת הַדּוֹפֶק, בְּאֵיזוֹ זְכוּת הָאֲנָשִׁים הָאֵלֶּה מַרְשִׁים לְעַצְמָם לְהַחְלִיט שֶׁזֶּה שֶׁאֲנִי יוֹשֵׁב לְיָדָם אוֹמֵר שֶׁאֲנִי אִיתָּם.	אַפְּרוֹפּוֹ טַעַם חָדָשׁ שֶׁל שׁוֹקוֹלָד, אֲנִי מַעֲלֶה לְעַצְמִי, מֵרוֹב תִּסְכּוּל עִם הַמַּחֲשָׁבָה הַזֹּאת, אֶת הַדּוֹפֶק, בְּאֵיזוֹ זְכוּת הָאֲנָשִׁים הָאֵלֶּה מַרְשִׁים לְעַצְמָם לְהַחְלִיט שֶׁזֶּה שֶׁאֲנִי יוֹשֶׁבֶת לְיָדָם אוֹמֵר שֶׁאֲנִי אִיתָּם.	2	1	0
32	29	מודה	אורית וולפיילר	שווייצריה זה כאן	3	בַּחֲצִי לֵב אֲנִי מוֹדֶה גַּם שֶׁחָמִים וּבָטוּחַ לִי בֵּינֵיהֶם, כְּבָר לֹא קָשׁוּר אֲבָל עָטוּף מִכָּל הַכִּיוּוּנִים.	בַּחֲצִי לֵב אֲנִי מוֹדֶה גַּם שֶׁחַמִּים וּבָטוּחַ לִי בֵּינֵיהֶם, כְּבָר לֹא קְשׁוּרָה אֲבָל עֲטוּפָה מִכָּל הַכִּיוּוּנִים.	2	1	0
33	29	מכסה	אורית וולפיילר	שווייצריה זה כאן	6	כָּל אֶחָד בַּחֲצִי שְׂמִיכָה שֶׁלּוֹ קְצָת מְכַסָּה אוֹתִי, וְלִי יֵשׁ פִּתְאוֹם שְׂמִיכָה שְׁלֵמָה, בְּדִיּוּק כְּשֶׁהָאִוְורוּר מַתְחִיל לְהַקְפִּיא לִי אֶת כַּפּוֹת הָרַגְלַיִים.	כָּל אַחַת בַּחֲצִי שְׂמִיכָה שֶׁלָּהּ קְצָת מְכַסָּה אוֹתִי, וְלִי יֵשׁ פִּתְאוֹם שְׂמִיכָה שְׁלֵמָה, בְּדִיּוּק כְּשֶׁהָאִוְורוּר מַתְחִיל לְהַקְפִּיא לִי אֶת כַּפּוֹת הָרַגְלַיִים.	1	0	1
34	32	מנסה	אורנה פילץ	גיבורות גדולות	5	מִיְּמִינָהּ וּקְצָת מֵאֲחוֹרֶיהָ – כְּאִילּוּ מְנַסֶּה לְהִסְתַּתֵּר, יוֹנִי, אַבָּא שֶׁל גּוֹנֵי.	מִיְּמִינָהּ וּקְצָת מֵאֲחוֹרֶיהָ – כְּאִילּוּ מְנַסֶּה לְהִסְתַּתֵּר, יָעֵל, אִמָּא שֶׁל גּוֹנִי.	2	1	0
35	32	מנסה	אורנה פילץ	גיבורות גדולות	8	וְאֶת כִּישְׁרוֹן הַכְּתִיבָה שֶׁלְּךָ, כַּמּוּבָן, יוֹנִי מְמַהֵר לְהוֹסִיף, מְנַסֶּה לִלְכּוֹד אֶת מַבָּטָהּ.	וְאֶת כִּישְׁרוֹן הַכְּתִיבָה שֶׁלְּךָ, כַּמּוּבָן, יָעֵל מְמַהֶרֶת לְהוֹסִיף, מְנַסֶּה לִלְכּוֹד אֶת מַבָּטָהּ.	2	1	0
36	32	מודה	אורנה פילץ	גיבורות גדולות	0	וּמוֹדֶה בְּלִבּוֹ לְלִיבִּי שֶׁדּוֹחֶפֶת אֶת הַפָּנִים שֶׁלָּהּ בִּתְבִיעָה לְלִיטּוּפִים.	וּמוֹדֶה בְּלִבָּהּ לְלִיבִּי שֶׁדּוֹחֶפֶת אֶת הַפָּנִים שֶׁלָּהּ בִּתְבִיעָה לְלִיטּוּפִים.	2	1	0
37	32	מנסה	אורנה פילץ	גיבורות גדולות	5	אֵירֵיס אוֹ עֲדִינָה – הוּא מְנַסֶּה לְגָרֵד מֵהָאַרְכִיּוֹן הַמְּשׁוּבָּשׁ שֶׁלּוֹ אֶת הַשֵּׁם שֶׁל הַמַּנְהִיגָה הָרוּחָנִית שֶׁל נְשׁוֹת הַגַּרְעִין הַתּוֹרָנִי שֶׁהִגִּיעָה אֲלֵיהֶם מֵהַשּׁוֹמְרוֹן וְהָפְכָה לִמְנַהֶלֶת הַמַּתְנָ"ס.	אֵירֵיס אוֹ עֲדִינָה – הִיא מְנַסָּה לְגָרֵד מֵהָאַרְכִיּוֹן הַמְּשׁוּבָּשׁ שֶׁלָּהּ אֶת הַשֵּׁם שֶׁל הַמַּנְהִיגָה הָרוּחָנִית שֶׁל נְשׁוֹת הַגַּרְעִין הַתּוֹרָנִי שֶׁהִגִּיעָה אֲלֵיהֶם מֵהַשּׁוֹמְרוֹן וְהָפְכָה לִמְנַהֶלֶת הַמַּתְנָ"ס.	2	1	1
38	32	מורה	אורנה פילץ	גיבורות גדולות	10	אֲנַחְנוּ מְאוֹד מַעֲרִיכִים אוֹתְךָ, הוּא מַדְגִּישׁ אֶת הַמִּילִּים הַחִיּוּבִיּוֹת, כְּמוֹ מוֹרֶה בְּיוֹם הוֹרִים שֶׁצָּרִיךְ לְהַגִּיד מַשֶּׁהוּ טוֹב לִפְנֵי דִּיוּוּחַ עַל צִיּוֹנִי מַחֲצִית גְּרוּעִים.	אֲנַחְנוּ מְאוֹד מַעֲרִיכוֹת אוֹתְךָ, הִיא מַדְגִּישָׁה אֶת הַמִּילִּים הַחִיּוּבִיּוֹת, כְּמוֹ מוֹרָה בְּיוֹם הוֹרִים שֶׁצְּרִיכָה לְהַגִּיד מַשֶּׁהוּ טוֹב לִפְנֵי דִּיוּוּחַ עַל צִיּוֹנִי מַחֲצִית גְּרוּעִים.	2	1	1
39	32	מנסה	אורנה פילץ	גיבורות גדולות	1	הוּא מְנַסֶּה לְהַרְוִויחַ זְמַן.	הִיא מְנַסָּה לְהַרְוִויחַ זְמַן.	2	1	1
40	32	מנסה	אורנה פילץ	גיבורות גדולות	10	הוּא נִזְכַּר בְּשֵׁם שֶׁל סֵפֶר: "אֲנִי שׂוֹנֵאת אֶת הַצַּוּוֹאר שֶׁלִּי", מְנַסָּה לְהִיזָּכֵר אִם קָרָא אוֹתוֹ בִּכְלָל.	הִיא נִזְכֶּרֶת בְּשֵׁם שֶׁל סֵפֶר: "אֲנִי שׂוֹנֵאת אֶת הַצַּוּוֹאר שֶׁלִּי", מְנַסָּה לְהִיזָּכֵר אִם קָרְאָה אוֹתוֹ בִּכְלָל.	2	0	1
41	32	מזהה	אורנה פילץ	גיבורות גדולות	2	אֲבָל הוּא מְזַהֶה אֶת הַחוּלְצָה, הַכְּתֵפַיִים, הַהֲלִיכָה.	אֲבָל הִיא מְזַהָה אֶת הַחוּלְצָה, הַכְּתֵפַיִים, הַהֲלִיכָה.	2	1	1
42	32	מזהה	אורנה פילץ	גיבורות גדולות	5	כְּשֶׁהוּא מִתְיַישֵּׁב בְּעוֹמֶק הַבָּמָה הוּא מְזַהֶה אֶת כַּרְמֶל.	כְּשֶׁהִיא מִתְיַישֶּׁבֶת בְּעוֹמֶק הַבָּמָה הִיא מְזַהָה אֶת כַּרְמֶל.	2	1	1
43	32	מזהה	אורנה פילץ	גיבורות גדולות	2	הִנֵּה, הוּא מְזַהֶה פִּתְאוֹם אֶת כַּרְמֶל, אֲבָל כַּרְמֶל לֹא מִסְתַּכֶּלֶת עָלָיו.	הִנֵּה, הִיא מְזַהָה פִּתְאוֹם אֶת כַּרְמֶל, אֲבָל כַּרְמֶל לֹא מִסְתַּכֶּלֶת עָלֶיהָ.	2	1	1
44	32	מפנה	אורנה פילץ	גיבורות גדולות	9	הוּא מַרְגִּישׁ אֶת הַגּוּף שֶׁלָּהּ, מֵרִיחַ אוֹתָהּ, וְרַק אָז מַפְנֶה אֶת הַמַּבָּט.	הִיא מַרְגִּישָׁה אֶת הַגּוּף שֶׁלָּהּ, מְרִיחָה אוֹתָהּ, וְרַק אָז מַפְנָה אֶת הַמַּבָּט.	2	1	1
45	37	מרשה	איימי גאסטין	גולדענע מדינה	14	לַחֲזוֹר לְעוֹלָם שֶׁבּוֹ הוּא יָכוֹל לִשְׁכַּב לָנוּחַ בְּלִי שֶׁעוֹד זוּג עֵינַיִים צוֹפֶה בּוֹ כְּשֶׁהוּא מַרְשֶׁה לְעַצְמָהּ לְהִינָּתֵק, לְהִיסָּחֵף.	לַחֲזוֹר לְעוֹלָם שֶׁבּוֹ הִיא יְכוֹלָה לִשְׁכַּב לָנוּחַ בְּלִי שֶׁעוֹד זוּג עֵינַיִים צוֹפָה בָּהּ כְּשֶׁהִיא מַרְשָׁה לְעַצְמָהּ לְהִינָּתֵק, לְהִיסָּחֵף.	2	1	1
46	37	מנסה	איימי גאסטין	גולדענע מדינה	4	סְפֶּנְסֶר תָּהָה אִם הוּא מְנַסֶּה לְהִימָּלֵט מִ'תְּחוּם הַמּוּשָׁב' שֶׁנִּקְבַּע בְּרוּסְיָה.	סְפֶּנְסֶר תָּהָה אִם הִיא מְנַסָּה לְהִימָּלֵט מִ'תְּחוּם הַמּוּשָׁב' שֶׁנִּקְבַּע בְּרוּסְיָה.	2	1	1
47	38	מנסה	איימי המפל	בשערי ממלכת החיות	1	הוּא מְנַסֶּה לְהִתְאוֹשֵׁשׁ, אוֹמֵר "אַבָּא קוֹרֵא לוֹ 'הַגּ'וּק'."	הִיא מְנַסָּה לְהִתְאוֹשֵׁשׁ, אוֹמֵר "אַבָּא קוֹרֵא לָהּ 'הַחִיפּוּשִׁית'."	1	1	1
48	38	מראה	איימי המפל	בשערי ממלכת החיות	1	הוּא מַרְאֶה לַבֵּרֵט אֵיךְ לִסְרוֹק אֶת זִיפֵי הַמַּתֶּכֶת בַּעֲדִינוּת לְאוֹרֶךְ רַגְלָיו הָאֲחוֹרִיּוֹת שֶׁל הַכֶּלֶב.	הִיא מַרְאָה לַבֵּרֵט אֵיךְ לִסְרוֹק אֶת זִיפֵי הַמַּתֶּכֶת בַּעֲדִינוּת לְאוֹרֶךְ רַגְלָיו הָאֲחוֹרִיּוֹת שֶׁל הַכֶּלֶב.	2	1	1
49	38	מדמה	איימי המפל	בשערי ממלכת החיות	1	הוּא מְדַמֶּה לְעַצְמוֹ אֶת הַדָּגִים קְפוּאִים בְּשָׂרָף כְּמוֹ בִּדְיוֹרְמָה.	הִיא מְדַמָּה לְעַצְמָהּ אֶת הַדָּגִים קְפוּאִים בְּשָׂרָף כְּמוֹ בִּדְיוֹרְמָהּ.	2	1	1
50	41	מצפה	אילנה ברנשטיין	מעשייה בעורב	1	אֲנִי מְצַפֶּה לִתְשׁוּבָה, הוּא אָמַר.	אֲנִי מְצַפֶּה לַתְּשׁוּבָה, הִיא אָמְרָה.	1	1	0
51	43	מכבה	אילנה רודשבסקי	קפה	3	בַּסּוֹף הוּא קָם, מְכַבֶּה אֶת הַמַּחְשֵׁב, וְיוֹצֵא עִם הַשַּׂקִּית שֶׁל הַזֶּבֶל לְכִיוּוּן הַוּוֹאדִי.	בְּסוֹף הִיא קָמָה, מְכַבֶּה אֶת הַמַּחְשֵׁב, וְיוֹצֵאת עִם הַשַּׂקִּית שֶׁל הַזֶּבֶל לְכִיוּוּן הַוּוֹאדִי.	2	1	0
52	43	מנסה	אילנה רודשבסקי	קפה	4	בַּעֲלָהּ שׁוֹאֵל מִתּוֹךְ שֵׁינָה, מְנַסֶּה לְנַעֵר מֵעָלָיו אֶת הַסִּיפּוּר שֶׁעוֹד לֹא מַמָּשׁ נוֹגֵעַ בּוֹ, בְּכַוּוֹנָה נְחוּשָׁה, שֶׁכָּרֶגַע נִפְעַר בָּהּ סֶדֶק רִאשׁוֹן, לְהַמְשִׁיךְ לִישׁוֹן עוֹד שָׁעָה וְאוּלַי שְׁעָתַיִים, שֶׁבְּרוֹב הַשַּׁבָּתוֹת הוּא מַצְלִיחַ.	אִשְׁתּוֹ שׁוֹאֶלֶת מִתּוֹךְ שֵׁינָה, מְנַסָּה לְנַעֵר מֵעָלֶיהָ אֶת הַסִּיפּוּר שֶׁעוֹד לֹא מַמָּשׁ נוֹגֵעַ בָּהּ, בְּכַוּוֹנָה נְחוּשָׁה, שֶׁכָּרֶגַע נִפְעַר בָּהּ סֶדֶק רִאשׁוֹן, לְהַמְשִׁיךְ לִישׁוֹן עוֹד שָׁעָה וְאוּלַי שְׁעָתַיִים, שֶׁבְּרוֹב הַשַּׁבָּתוֹת הִיא מַצְלִיחָה.	1	1	1
